system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
1,012_1,ref,-1,-1,-1,2,012_1,w19_enru_t1,-1,mt,-1
1,012_1,ref,-1,-1,-1,2,012_1,w19_enru_t2,-1,mt,-1
1,012_1,ref,-1,-1,-1,2,012_1,w19_enru_u1,-1,mt,-1
1,012_1,ref,-1,-1,-1,1,012_1,w19_enru_t3,-1,mt,-1
1,012_1,ref,-1,-1,-1,2,012_1,w19_enru_t4,-1,mt,-1
1,012_1,ref,-1,-1,-1,1,012_1,w19_enru_u2,-1,mt,-1
2,012_2,ref,-1,-1,-1,1,012_2,w19_enru_t1,-1,mt,-1
2,012_2,ref,-1,-1,-1,1,012_2,w19_enru_t2,-1,mt,-1
2,012_2,ref,-1,-1,-1,1,012_2,w19_enru_u1,-1,mt,-1
2,012_2,ref,-1,-1,-1,1,012_2,w19_enru_t3,-1,mt,-1
2,012_2,ref,-1,-1,-1,1,012_2,w19_enru_t4,-1,mt,-1
2,012_2,ref,-1,-1,-1,1,012_2,w19_enru_u2,-1,mt,-1
2,012_3,ref,-1,-1,-1,1,012_3,w19_enru_t1,-1,mt,-1
1,012_3,ref,-1,-1,-1,1,012_3,w19_enru_t2,-1,mt,-1
1,012_3,ref,-1,-1,-1,2,012_3,w19_enru_u1,-1,mt,-1
1,012_3,ref,-1,-1,-1,1,012_3,w19_enru_t3,-1,mt,-1
1,012_3,ref,-1,-1,-1,1,012_3,w19_enru_t4,-1,mt,-1
1,012_3,ref,-1,-1,-1,1,012_3,w19_enru_u2,-1,mt,-1
1,012_4,ref,-1,-1,-1,2,012_4,w19_enru_t1,-1,mt,-1
2,012_4,ref,-1,-1,-1,1,012_4,w19_enru_t2,-1,mt,-1
1,012_4,ref,-1,-1,-1,2,012_4,w19_enru_u1,-1,mt,-1
1,012_4,ref,-1,-1,-1,1,012_4,w19_enru_t3,-1,mt,-1
1,012_4,ref,-1,-1,-1,1,012_4,w19_enru_t4,-1,mt,-1
1,012_4,ref,-1,-1,-1,2,012_4,w19_enru_u2,-1,mt,-1
2,012_5,ref,-1,-1,-1,1,012_5,w19_enru_t1,-1,mt,-1
2,012_5,ref,-1,-1,-1,1,012_5,w19_enru_t2,-1,mt,-1
2,012_5,ref,-1,-1,-1,1,012_5,w19_enru_u1,-1,mt,-1
1,012_5,ref,-1,-1,-1,1,012_5,w19_enru_t3,-1,mt,-1
2,012_5,ref,-1,-1,-1,1,012_5,w19_enru_t4,-1,mt,-1
1,012_5,ref,-1,-1,-1,2,012_5,w19_enru_u2,-1,mt,-1
1,012_6,ref,-1,-1,-1,2,012_6,w19_enru_t1,-1,mt,-1
2,012_6,ref,-1,-1,-1,1,012_6,w19_enru_t2,-1,mt,-1
2,012_6,ref,-1,-1,-1,1,012_6,w19_enru_u1,-1,mt,-1
2,012_6,ref,-1,-1,-1,1,012_6,w19_enru_t3,-1,mt,-1
1,012_6,ref,-1,-1,-1,2,012_6,w19_enru_t4,-1,mt,-1
1,012_6,ref,-1,-1,-1,2,012_6,w19_enru_u2,-1,mt,-1
1,012_7,ref,-1,-1,-1,1,012_7,w19_enru_t1,-1,mt,-1
1,012_7,ref,-1,-1,-1,2,012_7,w19_enru_t2,-1,mt,-1
1,012_7,ref,-1,-1,-1,2,012_7,w19_enru_u1,-1,mt,-1
1,012_7,ref,-1,-1,-1,1,012_7,w19_enru_t3,-1,mt,-1
1,012_7,ref,-1,-1,-1,2,012_7,w19_enru_t4,-1,mt,-1
1,012_7,ref,-1,-1,-1,2,012_7,w19_enru_u2,-1,mt,-1
1,012_8,ref,-1,-1,-1,2,012_8,w19_enru_t1,-1,mt,-1
2,012_8,ref,-1,-1,-1,1,012_8,w19_enru_t2,-1,mt,-1
2,012_8,ref,-1,-1,-1,1,012_8,w19_enru_u1,-1,mt,-1
1,012_8,ref,-1,-1,-1,1,012_8,w19_enru_t3,-1,mt,-1
1,012_8,ref,-1,-1,-1,1,012_8,w19_enru_t4,-1,mt,-1
1,012_8,ref,-1,-1,-1,2,012_8,w19_enru_u2,-1,mt,-1
2,012_9,ref,-1,-1,-1,1,012_9,w19_enru_t1,-1,mt,-1
2,012_9,ref,-1,-1,-1,1,012_9,w19_enru_t2,-1,mt,-1
2,012_9,ref,-1,-1,-1,1,012_9,w19_enru_u1,-1,mt,-1
2,012_9,ref,-1,-1,-1,1,012_9,w19_enru_t3,-1,mt,-1
2,012_9,ref,-1,-1,-1,1,012_9,w19_enru_t4,-1,mt,-1
2,012_9,ref,-1,-1,-1,1,012_9,w19_enru_u2,-1,mt,-1
1,012_10,ref,-1,-1,-1,2,012_10,w19_enru_t1,-1,mt,-1
2,012_10,ref,-1,-1,-1,1,012_10,w19_enru_t2,-1,mt,-1
2,012_10,ref,-1,-1,-1,1,012_10,w19_enru_u1,-1,mt,-1
2,012_10,ref,-1,-1,-1,1,012_10,w19_enru_t3,-1,mt,-1
1,012_10,ref,-1,-1,-1,2,012_10,w19_enru_t4,-1,mt,-1
2,012_10,ref,-1,-1,-1,1,012_10,w19_enru_u2,-1,mt,-1
2,012_11,ref,-1,-1,-1,1,012_11,w19_enru_t1,-1,mt,-1
2,012_11,ref,-1,-1,-1,1,012_11,w19_enru_t2,-1,mt,-1
2,012_11,ref,-1,-1,-1,1,012_11,w19_enru_u1,-1,mt,-1
1,012_11,ref,-1,-1,-1,1,012_11,w19_enru_t3,-1,mt,-1
2,012_11,ref,-1,-1,-1,1,012_11,w19_enru_t4,-1,mt,-1
2,012_11,ref,-1,-1,-1,1,012_11,w19_enru_u2,-1,mt,-1
