system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
2,003_1,ref,-1,-1,-1,1,003_1,w19_enru_t1,-1,mt,-1
1,003_1,ref,-1,-1,-1,1,003_1,w19_enru_t2,-1,mt,-1
1,003_1,ref,-1,-1,-1,2,003_1,w19_enru_u1,-1,mt,-1
2,003_1,ref,-1,-1,-1,1,003_1,w19_enru_t3,-1,mt,-1
2,003_1,ref,-1,-1,-1,1,003_1,w19_enru_t4,-1,mt,-1
2,003_1,ref,-1,-1,-1,1,003_1,w19_enru_u2,-1,mt,-1
2,003_2,ref,-1,-1,-1,1,003_2,w19_enru_t1,-1,mt,-1
2,003_2,ref,-1,-1,-1,1,003_2,w19_enru_t2,-1,mt,-1
2,003_2,ref,-1,-1,-1,1,003_2,w19_enru_u1,-1,mt,-1
2,003_2,ref,-1,-1,-1,1,003_2,w19_enru_t3,-1,mt,-1
2,003_2,ref,-1,-1,-1,1,003_2,w19_enru_t4,-1,mt,-1
2,003_2,ref,-1,-1,-1,1,003_2,w19_enru_u2,-1,mt,-1
1,003_3,ref,-1,-1,-1,1,003_3,w19_enru_t1,-1,mt,-1
1,003_3,ref,-1,-1,-1,1,003_3,w19_enru_t2,-1,mt,-1
1,003_3,ref,-1,-1,-1,1,003_3,w19_enru_u1,-1,mt,-1
1,003_3,ref,-1,-1,-1,1,003_3,w19_enru_t3,-1,mt,-1
1,003_3,ref,-1,-1,-1,1,003_3,w19_enru_t4,-1,mt,-1
1,003_3,ref,-1,-1,-1,1,003_3,w19_enru_u2,-1,mt,-1
1,003_4,ref,-1,-1,-1,2,003_4,w19_enru_t1,-1,mt,-1
1,003_4,ref,-1,-1,-1,1,003_4,w19_enru_t2,-1,mt,-1
2,003_4,ref,-1,-1,-1,1,003_4,w19_enru_u1,-1,mt,-1
1,003_4,ref,-1,-1,-1,2,003_4,w19_enru_t3,-1,mt,-1
2,003_4,ref,-1,-1,-1,1,003_4,w19_enru_t4,-1,mt,-1
1,003_4,ref,-1,-1,-1,1,003_4,w19_enru_u2,-1,mt,-1
2,003_5,ref,-1,-1,-1,1,003_5,w19_enru_t1,-1,mt,-1
1,003_5,ref,-1,-1,-1,2,003_5,w19_enru_t2,-1,mt,-1
2,003_5,ref,-1,-1,-1,1,003_5,w19_enru_u1,-1,mt,-1
2,003_5,ref,-1,-1,-1,1,003_5,w19_enru_t3,-1,mt,-1
1,003_5,ref,-1,-1,-1,1,003_5,w19_enru_t4,-1,mt,-1
1,003_5,ref,-1,-1,-1,1,003_5,w19_enru_u2,-1,mt,-1
2,003_6,ref,-1,-1,-1,1,003_6,w19_enru_t1,-1,mt,-1
2,003_6,ref,-1,-1,-1,1,003_6,w19_enru_t2,-1,mt,-1
2,003_6,ref,-1,-1,-1,1,003_6,w19_enru_u1,-1,mt,-1
2,003_6,ref,-1,-1,-1,1,003_6,w19_enru_t3,-1,mt,-1
1,003_6,ref,-1,-1,-1,1,003_6,w19_enru_t4,-1,mt,-1
2,003_6,ref,-1,-1,-1,1,003_6,w19_enru_u2,-1,mt,-1
2,003_7,ref,-1,-1,-1,1,003_7,w19_enru_t1,-1,mt,-1
2,003_7,ref,-1,-1,-1,1,003_7,w19_enru_t2,-1,mt,-1
2,003_7,ref,-1,-1,-1,1,003_7,w19_enru_u1,-1,mt,-1
2,003_7,ref,-1,-1,-1,1,003_7,w19_enru_t3,-1,mt,-1
1,003_7,ref,-1,-1,-1,2,003_7,w19_enru_t4,-1,mt,-1
2,003_7,ref,-1,-1,-1,1,003_7,w19_enru_u2,-1,mt,-1
2,003_8,ref,-1,-1,-1,1,003_8,w19_enru_t1,-1,mt,-1
2,003_8,ref,-1,-1,-1,1,003_8,w19_enru_t2,-1,mt,-1
2,003_8,ref,-1,-1,-1,1,003_8,w19_enru_u1,-1,mt,-1
2,003_8,ref,-1,-1,-1,1,003_8,w19_enru_t3,-1,mt,-1
2,003_8,ref,-1,-1,-1,1,003_8,w19_enru_t4,-1,mt,-1
1,003_8,ref,-1,-1,-1,1,003_8,w19_enru_u2,-1,mt,-1
1,003_9,ref,-1,-1,-1,2,003_9,w19_enru_t1,-1,mt,-1
2,003_9,ref,-1,-1,-1,1,003_9,w19_enru_t2,-1,mt,-1
2,003_9,ref,-1,-1,-1,1,003_9,w19_enru_u1,-1,mt,-1
1,003_9,ref,-1,-1,-1,1,003_9,w19_enru_t3,-1,mt,-1
2,003_9,ref,-1,-1,-1,1,003_9,w19_enru_t4,-1,mt,-1
2,003_9,ref,-1,-1,-1,1,003_9,w19_enru_u2,-1,mt,-1
2,003_10,ref,-1,-1,-1,1,003_10,w19_enru_t1,-1,mt,-1
2,003_10,ref,-1,-1,-1,1,003_10,w19_enru_t2,-1,mt,-1
2,003_10,ref,-1,-1,-1,1,003_10,w19_enru_u1,-1,mt,-1
2,003_10,ref,-1,-1,-1,1,003_10,w19_enru_t3,-1,mt,-1
2,003_10,ref,-1,-1,-1,1,003_10,w19_enru_t4,-1,mt,-1
2,003_10,ref,-1,-1,-1,1,003_10,w19_enru_u2,-1,mt,-1
2,003_11,ref,-1,-1,-1,1,003_11,w19_enru_t1,-1,mt,-1
2,003_11,ref,-1,-1,-1,1,003_11,w19_enru_t2,-1,mt,-1
1,003_11,ref,-1,-1,-1,2,003_11,w19_enru_u1,-1,mt,-1
1,003_11,ref,-1,-1,-1,1,003_11,w19_enru_t3,-1,mt,-1
1,003_11,ref,-1,-1,-1,2,003_11,w19_enru_t4,-1,mt,-1
1,003_11,ref,-1,-1,-1,2,003_11,w19_enru_u2,-1,mt,-1
1,003_12,ref,-1,-1,-1,2,003_12,w19_enru_t1,-1,mt,-1
1,003_12,ref,-1,-1,-1,2,003_12,w19_enru_t2,-1,mt,-1
2,003_12,ref,-1,-1,-1,1,003_12,w19_enru_u1,-1,mt,-1
1,003_12,ref,-1,-1,-1,1,003_12,w19_enru_t3,-1,mt,-1
1,003_12,ref,-1,-1,-1,1,003_12,w19_enru_t4,-1,mt,-1
1,003_12,ref,-1,-1,-1,2,003_12,w19_enru_u2,-1,mt,-1
2,003_13,ref,-1,-1,-1,1,003_13,w19_enru_t1,-1,mt,-1
1,003_13,ref,-1,-1,-1,2,003_13,w19_enru_t2,-1,mt,-1
1,003_13,ref,-1,-1,-1,2,003_13,w19_enru_u1,-1,mt,-1
2,003_13,ref,-1,-1,-1,1,003_13,w19_enru_t3,-1,mt,-1
2,003_13,ref,-1,-1,-1,1,003_13,w19_enru_t4,-1,mt,-1
2,003_13,ref,-1,-1,-1,1,003_13,w19_enru_u2,-1,mt,-1
1,003_14,ref,-1,-1,-1,2,003_14,w19_enru_t1,-1,mt,-1
2,003_14,ref,-1,-1,-1,1,003_14,w19_enru_t2,-1,mt,-1
2,003_14,ref,-1,-1,-1,1,003_14,w19_enru_u1,-1,mt,-1
2,003_14,ref,-1,-1,-1,1,003_14,w19_enru_t3,-1,mt,-1
2,003_14,ref,-1,-1,-1,1,003_14,w19_enru_t4,-1,mt,-1
1,003_14,ref,-1,-1,-1,1,003_14,w19_enru_u2,-1,mt,-1
1,003_15,ref,-1,-1,-1,2,003_15,w19_enru_t1,-1,mt,-1
1,003_15,ref,-1,-1,-1,2,003_15,w19_enru_t2,-1,mt,-1
2,003_15,ref,-1,-1,-1,1,003_15,w19_enru_u1,-1,mt,-1
2,003_15,ref,-1,-1,-1,1,003_15,w19_enru_t3,-1,mt,-1
2,003_15,ref,-1,-1,-1,1,003_15,w19_enru_t4,-1,mt,-1
1,003_15,ref,-1,-1,-1,1,003_15,w19_enru_u2,-1,mt,-1
2,003_16,ref,-1,-1,-1,1,003_16,w19_enru_t1,-1,mt,-1
2,003_16,ref,-1,-1,-1,1,003_16,w19_enru_t2,-1,mt,-1
2,003_16,ref,-1,-1,-1,1,003_16,w19_enru_u1,-1,mt,-1
2,003_16,ref,-1,-1,-1,1,003_16,w19_enru_t3,-1,mt,-1
2,003_16,ref,-1,-1,-1,1,003_16,w19_enru_t4,-1,mt,-1
2,003_16,ref,-1,-1,-1,1,003_16,w19_enru_u2,-1,mt,-1
2,003_17,ref,-1,-1,-1,1,003_17,w19_enru_t1,-1,mt,-1
2,003_17,ref,-1,-1,-1,1,003_17,w19_enru_t2,-1,mt,-1
2,003_17,ref,-1,-1,-1,1,003_17,w19_enru_u1,-1,mt,-1
2,003_17,ref,-1,-1,-1,1,003_17,w19_enru_t3,-1,mt,-1
1,003_17,ref,-1,-1,-1,2,003_17,w19_enru_t4,-1,mt,-1
2,003_17,ref,-1,-1,-1,1,003_17,w19_enru_u2,-1,mt,-1
2,003_18,ref,-1,-1,-1,1,003_18,w19_enru_t1,-1,mt,-1
1,003_18,ref,-1,-1,-1,2,003_18,w19_enru_t2,-1,mt,-1
2,003_18,ref,-1,-1,-1,1,003_18,w19_enru_u1,-1,mt,-1
2,003_18,ref,-1,-1,-1,1,003_18,w19_enru_t3,-1,mt,-1
2,003_18,ref,-1,-1,-1,1,003_18,w19_enru_t4,-1,mt,-1
2,003_18,ref,-1,-1,-1,1,003_18,w19_enru_u2,-1,mt,-1
2,003_19,ref,-1,-1,-1,1,003_19,w19_enru_t1,-1,mt,-1
2,003_19,ref,-1,-1,-1,1,003_19,w19_enru_t2,-1,mt,-1
1,003_19,ref,-1,-1,-1,2,003_19,w19_enru_u1,-1,mt,-1
1,003_19,ref,-1,-1,-1,1,003_19,w19_enru_t3,-1,mt,-1
2,003_19,ref,-1,-1,-1,1,003_19,w19_enru_t4,-1,mt,-1
1,003_19,ref,-1,-1,-1,1,003_19,w19_enru_u2,-1,mt,-1
2,003_20,ref,-1,-1,-1,1,003_20,w19_enru_t1,-1,mt,-1
2,003_20,ref,-1,-1,-1,1,003_20,w19_enru_t2,-1,mt,-1
2,003_20,ref,-1,-1,-1,1,003_20,w19_enru_u1,-1,mt,-1
2,003_20,ref,-1,-1,-1,1,003_20,w19_enru_t3,-1,mt,-1
2,003_20,ref,-1,-1,-1,1,003_20,w19_enru_t4,-1,mt,-1
2,003_20,ref,-1,-1,-1,1,003_20,w19_enru_u2,-1,mt,-1
1,003_21,ref,-1,-1,-1,2,003_21,w19_enru_t1,-1,mt,-1
1,003_21,ref,-1,-1,-1,1,003_21,w19_enru_t2,-1,mt,-1
2,003_21,ref,-1,-1,-1,1,003_21,w19_enru_u1,-1,mt,-1
1,003_21,ref,-1,-1,-1,1,003_21,w19_enru_t3,-1,mt,-1
1,003_21,ref,-1,-1,-1,2,003_21,w19_enru_t4,-1,mt,-1
1,003_21,ref,-1,-1,-1,1,003_21,w19_enru_u2,-1,mt,-1
