system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
1,008_1,ref,-1,-1,-1,2,008_1,w19_enru_t1,-1,mt,-1
1,008_1,ref,-1,-1,-1,2,008_1,w19_enru_t2,-1,mt,-1
1,008_1,ref,-1,-1,-1,2,008_1,w19_enru_u1,-1,mt,-1
2,008_1,ref,-1,-1,-1,1,008_1,w19_enru_t3,-1,mt,-1
1,008_1,ref,-1,-1,-1,2,008_1,w19_enru_t4,-1,mt,-1
1,008_1,ref,-1,-1,-1,2,008_1,w19_enru_u2,-1,mt,-1
2,008_2,ref,-1,-1,-1,1,008_2,w19_enru_t1,-1,mt,-1
1,008_2,ref,-1,-1,-1,1,008_2,w19_enru_t2,-1,mt,-1
2,008_2,ref,-1,-1,-1,1,008_2,w19_enru_u1,-1,mt,-1
2,008_2,ref,-1,-1,-1,1,008_2,w19_enru_t3,-1,mt,-1
2,008_2,ref,-1,-1,-1,1,008_2,w19_enru_t4,-1,mt,-1
1,008_2,ref,-1,-1,-1,1,008_2,w19_enru_u2,-1,mt,-1
1,008_3,ref,-1,-1,-1,2,008_3,w19_enru_t1,-1,mt,-1
1,008_3,ref,-1,-1,-1,1,008_3,w19_enru_t2,-1,mt,-1
1,008_3,ref,-1,-1,-1,2,008_3,w19_enru_u1,-1,mt,-1
1,008_3,ref,-1,-1,-1,2,008_3,w19_enru_t3,-1,mt,-1
1,008_3,ref,-1,-1,-1,2,008_3,w19_enru_t4,-1,mt,-1
1,008_3,ref,-1,-1,-1,2,008_3,w19_enru_u2,-1,mt,-1
1,008_4,ref,-1,-1,-1,2,008_4,w19_enru_t1,-1,mt,-1
1,008_4,ref,-1,-1,-1,2,008_4,w19_enru_t2,-1,mt,-1
1,008_4,ref,-1,-1,-1,2,008_4,w19_enru_u1,-1,mt,-1
1,008_4,ref,-1,-1,-1,2,008_4,w19_enru_t3,-1,mt,-1
1,008_4,ref,-1,-1,-1,2,008_4,w19_enru_t4,-1,mt,-1
1,008_4,ref,-1,-1,-1,1,008_4,w19_enru_u2,-1,mt,-1
1,008_5,ref,-1,-1,-1,2,008_5,w19_enru_t1,-1,mt,-1
1,008_5,ref,-1,-1,-1,2,008_5,w19_enru_t2,-1,mt,-1
1,008_5,ref,-1,-1,-1,2,008_5,w19_enru_u1,-1,mt,-1
1,008_5,ref,-1,-1,-1,2,008_5,w19_enru_t3,-1,mt,-1
1,008_5,ref,-1,-1,-1,2,008_5,w19_enru_t4,-1,mt,-1
1,008_5,ref,-1,-1,-1,2,008_5,w19_enru_u2,-1,mt,-1
1,008_6,ref,-1,-1,-1,2,008_6,w19_enru_t1,-1,mt,-1
1,008_6,ref,-1,-1,-1,1,008_6,w19_enru_t2,-1,mt,-1
1,008_6,ref,-1,-1,-1,2,008_6,w19_enru_u1,-1,mt,-1
1,008_6,ref,-1,-1,-1,1,008_6,w19_enru_t3,-1,mt,-1
